mode,date,tap,time,count
ferry,20160809,off,08:00,939
ferry,20160809,off,16:00,638
ferry,20160809,off,21:15,82
ferry,20160809,off,23:15,103
ferry,20160809,off,20:00,88
ferry,20160809,off,12:30,559
ferry,20160809,off,12:15,386
ferry,20160809,off,11:15,443
ferry,20160809,off,07:00,262
ferry,20160809,off,17:00,887
ferry,20160809,off,14:15,473
ferry,20160809,off,08:45,966
ferry,20160809,off,09:15,531
ferry,20160809,off,22:15,78
ferry,20160809,off,10:00,420
ferry,20160809,off,14:30,622
ferry,20160809,off,18:15,844
ferry,20160809,off,18:30,601
ferry,20160809,off,-1,620
ferry,20160809,off,15:30,653
ferry,20160809,off,20:45,79
ferry,20160809,off,07:45,1024
ferry,20160809,off,23:00,50
ferry,20160809,off,08:15,1138
ferry,20160808,on,19:00,190
ferry,20160808,on,13:30,570
ferry,20160808,on,12:00,466
ferry,20160808,on,15:45,619
ferry,20160808,on,10:45,465
ferry,20160808,on,06:00,88
ferry,20160808,on,11:45,656
ferry,20160808,on,16:30,992
ferry,20160808,on,22:45,111
ferry,20160808,on,09:45,456
ferry,20160808,on,19:45,178
ferry,20160808,on,11:00,444
ferry,20160808,on,16:15,636
ferry,20160808,on,21:00,44
ferry,20160808,on,14:00,712
ferry,20160808,on,22:00,89
ferry,20160808,on,07:15,719
ferry,20160808,on,22:30,36
ferry,20160808,on,17:30,822
ferry,20160808,on,20:30,123
ferry,20160808,on,10:15,490
ferry,20160808,on,17:15,1149
ferry,20160808,on,08:30,684
ferry,20160808,on,10:30,541
ferry,20160808,on,09:00,375
ferry,20160808,on,07:30,830
ferry,20160808,on,20:15,67
ferry,20160808,on,06:30,155
ferry,20160808,on,13:45,559
ferry,20160808,on,18:00,726
ferry,20160808,on,06:45,306
ferry,20160808,on,11:15,547
ferry,20160808,on,18:45,397
ferry,20160808,on,11:30,597
ferry,20160808,on,15:15,598
ferry,20160808,on,19:15,217
ferry,20160808,on,19:30,80
ferry,20160808,on,06:15,147
ferry,20160808,on,15:00,666
ferry,20160808,on,21:45,63
ferry,20160808,on,12:45,535
ferry,20160808,on,13:15,490
ferry,20160808,on,16:45,676
ferry,20160808,on,17:45,1031
ferry,20160808,on,17:00,1009
ferry,20160808,on,08:00,1064
ferry,20160808,on,16:00,913
ferry,20160808,on,21:15,135
ferry,20160808,on,13:00,540
ferry,20160808,on,20:00,38
ferry,20160808,on,12:30,565
ferry,20160808,on,12:15,485
ferry,20160808,on,09:30,441
ferry,20160808,on,07:00,367
ferry,20160808,on,14:45,594
ferry,20160808,on,14:15,596
ferry,20160808,on,08:45,417
ferry,20160808,on,09:15,303
ferry,20160808,on,22:15,40
ferry,20160808,on,10:00,379
ferry,20160808,on,14:30,689
ferry,20160808,on,18:15,689
ferry,20160808,on,18:30,472
ferry,20160808,on,-1,684
ferry,20160808,on,15:30,750
ferry,20160808,on,20:45,76
ferry,20160808,on,07:45,1261
ferry,20160808,on,08:15,898
ferry,20160808,off,19:00,478
ferry,20160808,off,13:30,559
ferry,20160808,off,12:00,748
ferry,20160808,off,15:45,571
ferry,20160808,off,19:15,304
ferry,20160808,off,10:45,354
ferry,20160808,off,12:45,457
ferry,20160808,off,11:45,438
ferry,20160808,off,16:30,867
ferry,20160808,off,09:45,298
ferry,20160808,off,19:45,214
ferry,20160808,off,11:00,669
ferry,20160808,off,16:15,705
ferry,20160808,off,21:30,57
ferry,20160808,off,14:00,674
ferry,20160808,off,07:15,342
ferry,20160808,off,22:30,107
ferry,20160808,off,17:30,927
ferry,20160808,off,20:30,55
ferry,20160808,off,10:15,230
ferry,20160808,off,17:15,881
ferry,20160808,off,08:30,1176
ferry,20160808,off,10:30,412
ferry,20160808,off,09:00,499
ferry,20160808,off,07:30,342
ferry,20160808,off,06:30,146
ferry,20160808,off,13:45,466
ferry,20160808,off,18:00,980
ferry,20160808,off,06:45,113
ferry,20160808,off,14:45,514
ferry,20160808,off,18:45,646
ferry,20160808,off,11:30,502
ferry,20160808,off,15:15,712
ferry,20160808,off,09:30,261
ferry,20160808,off,19:30,191
ferry,20160808,off,20:15,166
ferry,20160808,off,15:00,606
ferry,20160808,off,21:45,100
ferry,20160808,off,13:00,645
ferry,20160808,off,13:15,401
ferry,20160808,off,16:45,621
ferry,20160808,off,17:45,1124
ferry,20160808,off,21:00,124
ferry,20160808,off,08:00,715
ferry,20160808,off,16:00,788
ferry,20160808,off,21:15,64
ferry,20160808,off,23:15,108
ferry,20160808,off,20:00,68
ferry,20160808,off,12:30,576
ferry,20160808,off,12:15,475
ferry,20160808,off,11:15,372
ferry,20160808,off,07:00,240
ferry,20160808,off,17:00,1039
ferry,20160808,off,14:15,473
ferry,20160808,off,08:45,785
ferry,20160808,off,09:15,396
ferry,20160808,off,22:15,59
ferry,20160808,off,10:00,592
ferry,20160808,off,14:30,797
ferry,20160808,off,18:15,932
ferry,20160808,off,18:30,649
ferry,20160808,off,-1,707
ferry,20160808,off,15:30,750
ferry,20160808,off,20:45,49
ferry,20160808,off,07:45,1058
ferry,20160808,off,23:00,42
ferry,20160808,off,08:15,1271
ferry,20160814,on,19:00,328
ferry,20160814,on,13:30,1761
ferry,20160814,on,12:00,1792
ferry,20160814,on,15:45,1816
ferry,20160814,on,19:15,286
ferry,20160814,on,10:45,1461
ferry,20160814,on,12:45,1594
ferry,20160814,on,11:45,1696
ferry,20160814,on,16:30,1645
ferry,20160814,on,22:45,75
ferry,20160814,on,09:45,880
ferry,20160814,on,19:45,297
ferry,20160814,on,11:00,1632
ferry,20160814,on,16:15,1730
ferry,20160814,on,14:00,1782
ferry,20160814,on,22:00,203
ferry,20160814,on,07:15,123
ferry,20160814,on,17:30,1071
ferry,20160814,on,20:30,232
ferry,20160814,on,10:15,1449
ferry,20160814,on,17:15,1122
ferry,20160814,on,08:30,315
ferry,20160814,on,10:30,1356
ferry,20160814,on,09:00,348
ferry,20160814,on,06:30,45
ferry,20160814,on,13:45,1694
ferry,20160814,on,18:00,833
ferry,20160814,on,15:30,2011
ferry,20160814,on,14:45,1929
ferry,20160814,on,18:45,308
ferry,20160814,on,11:30,2023
ferry,20160814,on,15:15,1741
ferry,20160814,on,09:30,745
ferry,20160814,on,19:30,109
ferry,20160814,on,20:15,114
ferry,20160814,on,15:00,1867
ferry,20160814,on,21:45,69
ferry,20160814,on,13:00,1878
ferry,20160814,on,13:15,1633
ferry,20160814,on,16:45,1524
ferry,20160814,on,17:45,834
ferry,20160814,on,08:00,106
ferry,20160814,on,16:00,1817
ferry,20160814,on,21:15,136
ferry,20160814,on,20:00,126
ferry,20160814,on,12:30,1774
ferry,20160814,on,12:15,1635
ferry,20160814,on,11:15,1780
ferry,20160814,on,21:00,96
ferry,20160814,on,17:00,1252
ferry,20160814,on,14:15,1825
ferry,20160814,on,08:45,385
ferry,20160814,on,09:15,755
ferry,20160814,on,10:00,1099
ferry,20160814,on,14:30,1874
ferry,20160814,on,18:15,556
ferry,20160814,on,18:30,546
ferry,20160814,on,-1,2011
ferry,20160814,on,20:45,117
ferry,20160814,on,07:45,81
ferry,20160814,on,08:15,302
ferry,20160814,off,19:00,660
ferry,20160814,off,13:30,1971
ferry,20160814,off,12:00,1835
ferry,20160814,off,19:15,221
ferry,20160814,off,15:15,1799
ferry,20160814,off,12:45,1748
ferry,20160814,off,11:45,1562
ferry,20160814,off,16:30,2193
ferry,20160814,off,22:45,66
ferry,20160814,off,09:45,751
ferry,20160814,off,19:45,315
ferry,20160814,off,11:00,1225
ferry,20160814,off,16:15,1761
ferry,20160814,off,14:00,1869
ferry,20160814,off,22:00,36
ferry,20160814,off,21:15,96
ferry,20160814,off,22:30,131
ferry,20160814,off,17:30,1332
ferry,20160814,off,20:30,106
ferry,20160814,off,10:15,836
ferry,20160814,off,17:15,1542
ferry,20160814,off,08:30,103
ferry,20160814,off,10:30,1268
ferry,20160814,off,09:00,290
ferry,20160814,off,21:30,100
ferry,20160814,off,15:45,1887
ferry,20160814,off,13:45,1355
ferry,20160814,off,18:00,813
ferry,20160814,off,15:30,2206
ferry,20160814,off,14:45,1472
ferry,20160814,off,18:45,498
ferry,20160814,off,11:30,2239
ferry,20160814,off,09:30,423
ferry,20160814,off,19:30,414
ferry,20160814,off,20:15,271
ferry,20160814,off,15:00,2100
ferry,20160814,off,21:45,127
ferry,20160814,off,13:00,1562
ferry,20160814,off,13:15,1660
ferry,20160814,off,16:45,1505
ferry,20160814,off,17:45,1393
ferry,20160814,off,21:00,233
ferry,20160814,off,10:45,1167
ferry,20160814,off,16:00,1831
ferry,20160814,off,23:15,69
ferry,20160814,off,20:00,164
ferry,20160814,off,12:30,2137
ferry,20160814,off,12:15,1411
ferry,20160814,off,11:15,1028
ferry,20160814,off,07:00,42
ferry,20160814,off,17:00,1853
ferry,20160814,off,14:15,1543
ferry,20160814,off,08:45,229
ferry,20160814,off,09:15,395
ferry,20160814,off,22:15,74
ferry,20160814,off,10:00,596
ferry,20160814,off,14:30,2104
ferry,20160814,off,18:15,907
ferry,20160814,off,18:30,892
ferry,20160814,off,-1,1948
ferry,20160814,off,20:45,140
ferry,20160814,off,07:45,114
ferry,20160814,off,08:15,86
ferry,20160810,on,19:00,219
ferry,20160810,on,13:30,447
ferry,20160810,on,12:00,522
ferry,20160810,on,15:45,558
ferry,20160810,on,10:45,498
ferry,20160810,on,06:00,90
ferry,20160810,on,11:45,640
ferry,20160810,on,16:30,868
ferry,20160810,on,22:45,126
ferry,20160810,on,09:45,458
ferry,20160810,on,19:45,187
ferry,20160810,on,11:00,613
ferry,20160810,on,16:15,540
ferry,20160810,on,21:00,56
ferry,20160810,on,14:00,501
ferry,20160810,on,22:00,163
ferry,20160810,on,07:15,797
ferry,20160810,on,22:30,64
ferry,20160810,on,17:30,915
ferry,20160810,on,20:30,162
ferry,20160810,on,10:15,528
ferry,20160810,on,17:15,1171
ferry,20160810,on,08:30,716
ferry,20160810,on,10:30,511
ferry,20160810,on,09:00,370
ferry,20160810,on,07:30,852
ferry,20160810,on,20:15,108
ferry,20160810,on,06:30,153
ferry,20160810,on,13:45,497
ferry,20160810,on,18:00,704
ferry,20160810,on,06:45,344
ferry,20160810,on,11:15,564
ferry,20160810,on,18:45,482
ferry,20160810,on,11:30,631
ferry,20160810,on,15:15,482
ferry,20160810,on,19:15,194
ferry,20160810,on,19:30,127
ferry,20160810,on,06:15,152
ferry,20160810,on,15:00,473
ferry,20160810,on,21:45,70
ferry,20160810,on,12:45,507
ferry,20160810,on,13:15,480
ferry,20160810,on,16:45,719
ferry,20160810,on,17:45,1023
ferry,20160810,on,17:00,1032
ferry,20160810,on,08:00,1149
ferry,20160810,on,16:00,517
ferry,20160810,on,21:15,170
ferry,20160810,on,13:00,488
ferry,20160810,on,20:00,53
ferry,20160810,on,12:30,558
ferry,20160810,on,12:15,557
ferry,20160810,on,09:30,419
ferry,20160810,on,07:00,350
ferry,20160810,on,14:45,562
ferry,20160810,on,14:15,483
ferry,20160810,on,08:45,418
ferry,20160810,on,09:15,305
ferry,20160810,on,23:30,61
ferry,20160810,on,22:15,87
ferry,20160810,on,10:00,419
ferry,20160810,on,14:30,511
ferry,20160810,on,18:15,680
ferry,20160810,on,18:30,449
ferry,20160810,on,-1,895
ferry,20160810,on,15:30,548
ferry,20160810,on,20:45,68
ferry,20160810,on,07:45,1259
ferry,20160810,on,08:15,826
ferry,20160810,off,19:00,482
ferry,20160810,off,13:30,497
ferry,20160810,off,12:00,710
ferry,20160810,off,15:45,523
ferry,20160810,off,10:45,389
ferry,20160810,off,12:45,470
ferry,20160810,off,00:00,55
ferry,20160810,off,11:45,438
ferry,20160810,off,16:30,429
ferry,20160810,off,22:45,50
ferry,20160810,off,09:45,283
ferry,20160810,off,19:45,154
ferry,20160810,off,11:00,583
ferry,20160810,off,16:15,762
ferry,20160810,off,21:30,56
ferry,20160810,off,21:00,200
ferry,20160810,off,14:00,530
ferry,20160810,off,22:00,35
ferry,20160810,off,07:15,275
ferry,20160810,off,22:30,177
ferry,20160810,off,17:30,902
ferry,20160810,off,20:30,61
ferry,20160810,off,10:15,443
ferry,20160810,off,17:15,927
ferry,20160810,off,08:30,1153
ferry,20160810,off,10:30,449
ferry,20160810,off,09:00,432
ferry,20160810,off,07:30,438
ferry,20160810,off,20:15,178
ferry,20160810,off,06:30,152
ferry,20160810,off,13:45,554
ferry,20160810,off,18:00,1034
ferry,20160810,off,06:45,100
ferry,20160810,off,11:15,421
ferry,20160810,off,18:45,607
ferry,20160810,off,11:30,709
ferry,20160810,off,15:15,597
ferry,20160810,off,19:15,349
ferry,20160810,off,19:30,284
ferry,20160810,off,06:15,41
ferry,20160810,off,15:00,548
ferry,20160810,off,21:45,148
ferry,20160810,off,13:00,633
ferry,20160810,off,13:15,388
ferry,20160810,off,16:45,627
ferry,20160810,off,17:45,1061
ferry,20160810,off,17:00,875
ferry,20160810,off,08:00,841
ferry,20160810,off,16:00,426
ferry,20160810,off,21:15,55
ferry,20160810,off,23:15,144
ferry,20160810,off,20:00,128
ferry,20160810,off,12:30,696
ferry,20160810,off,12:15,499
ferry,20160810,off,09:30,233
ferry,20160810,off,07:00,249
ferry,20160810,off,14:45,503
ferry,20160810,off,14:15,443
ferry,20160810,off,08:45,928
ferry,20160810,off,09:15,461
ferry,20160810,off,22:15,68
ferry,20160810,off,10:00,448
ferry,20160810,off,14:30,471
ferry,20160810,off,18:15,1035
ferry,20160810,off,18:30,694
ferry,20160810,off,-1,782
ferry,20160810,off,15:30,481
ferry,20160810,off,20:45,94
ferry,20160810,off,07:45,1068
ferry,20160810,off,23:00,56
ferry,20160810,off,08:15,1147
ferry,20160811,on,19:00,194
ferry,20160811,on,13:30,672
ferry,20160811,on,12:00,468
ferry,20160811,on,15:45,626
ferry,20160811,on,10:45,587
ferry,20160811,on,06:00,108
ferry,20160811,on,11:45,606
ferry,20160811,on,16:30,791
ferry,20160811,on,22:45,163
ferry,20160811,on,09:45,493
ferry,20160811,on,19:45,200
ferry,20160811,on,11:00,574
ferry,20160811,on,16:15,617
ferry,20160811,on,21:00,57
ferry,20160811,on,14:00,610
ferry,20160811,on,22:00,156
ferry,20160811,on,07:15,851
ferry,20160811,on,22:30,57
ferry,20160811,on,17:30,849
ferry,20160811,on,20:30,213
ferry,20160811,on,10:15,504
ferry,20160811,on,17:15,1032
ferry,20160811,on,08:30,695
ferry,20160811,on,10:30,548
ferry,20160811,on,09:00,478
ferry,20160811,on,07:30,880
ferry,20160811,on,20:15,112
ferry,20160811,on,06:30,142
ferry,20160811,on,13:45,552
ferry,20160811,on,18:00,693
ferry,20160811,on,06:45,373
ferry,20160811,on,11:15,604
ferry,20160811,on,18:45,387
ferry,20160811,on,11:30,532
ferry,20160811,on,15:15,636
ferry,20160811,on,19:15,179
ferry,20160811,on,19:30,126
ferry,20160811,on,06:15,151
ferry,20160811,on,15:00,725
ferry,20160811,on,21:45,75
ferry,20160811,on,12:45,573
ferry,20160811,on,13:15,582
ferry,20160811,on,16:45,770
ferry,20160811,on,17:45,909
ferry,20160811,on,17:00,940
ferry,20160811,on,08:00,1101
ferry,20160811,on,16:00,780
ferry,20160811,on,21:15,189
ferry,20160811,on,13:00,432
ferry,20160811,on,20:00,49
ferry,20160811,on,12:30,424
ferry,20160811,on,12:15,472
ferry,20160811,on,09:30,449
ferry,20160811,on,07:00,381
ferry,20160811,on,14:45,608
ferry,20160811,on,14:15,518
ferry,20160811,on,08:45,452
ferry,20160811,on,09:15,347
ferry,20160811,on,23:30,53
ferry,20160811,on,10:00,458
ferry,20160811,on,14:30,663
ferry,20160811,on,18:15,681
ferry,20160811,on,18:30,407
ferry,20160811,on,-1,716
ferry,20160811,on,15:30,683
ferry,20160811,on,20:45,95
ferry,20160811,on,07:45,1133
ferry,20160811,on,08:15,897
ferry,20160811,off,19:00,448
ferry,20160811,off,13:30,414
ferry,20160811,off,12:00,680
ferry,20160811,off,15:45,659
ferry,20160811,off,10:45,361
ferry,20160811,off,12:45,399
ferry,20160811,off,00:00,50
ferry,20160811,off,11:45,518
ferry,20160811,off,16:30,650
ferry,20160811,off,09:45,342
ferry,20160811,off,19:45,167
ferry,20160811,off,11:00,641
ferry,20160811,off,16:15,714
ferry,20160811,off,21:30,89
ferry,20160811,off,21:00,229
ferry,20160811,off,14:00,743
ferry,20160811,off,07:15,446
ferry,20160811,off,22:30,173
ferry,20160811,off,17:30,890
ferry,20160811,off,20:30,87
ferry,20160811,off,10:15,401
ferry,20160811,off,17:15,827
ferry,20160811,off,08:30,1065
ferry,20160811,off,10:30,567
ferry,20160811,off,09:00,424
ferry,20160811,off,07:30,578
ferry,20160811,off,06:30,142
ferry,20160811,off,13:45,662
ferry,20160811,off,18:00,890
ferry,20160811,off,06:45,125
ferry,20160811,off,11:15,449
ferry,20160811,off,18:45,559
ferry,20160811,off,11:30,632
ferry,20160811,off,15:15,675
ferry,20160811,off,19:15,294
ferry,20160811,off,19:30,230
ferry,20160811,off,20:15,160
ferry,20160811,off,15:00,652
ferry,20160811,off,21:45,154
ferry,20160811,off,13:00,496
ferry,20160811,off,13:15,456
ferry,20160811,off,16:45,659
ferry,20160811,off,17:45,1048
ferry,20160811,off,17:00,886
ferry,20160811,off,08:00,956
ferry,20160811,off,16:00,636
ferry,20160811,off,21:15,88
ferry,20160811,off,23:15,144
ferry,20160811,off,20:00,126
ferry,20160811,off,12:30,624
ferry,20160811,off,12:15,423
ferry,20160811,off,09:30,363
ferry,20160811,off,07:00,155
ferry,20160811,off,14:45,547
ferry,20160811,off,14:15,471
ferry,20160811,off,08:45,1105
ferry,20160811,off,09:15,458
ferry,20160811,off,22:15,68
ferry,20160811,off,10:00,451
ferry,20160811,off,14:30,656
ferry,20160811,off,18:15,920
ferry,20160811,off,18:30,695
ferry,20160811,off,-1,714
ferry,20160811,off,15:30,716
ferry,20160811,off,20:45,52
ferry,20160811,off,07:45,858
ferry,20160811,off,23:00,72
ferry,20160811,off,08:15,1035
ferry,20160812,on,19:00,249
ferry,20160812,on,13:30,723
ferry,20160812,on,12:00,589
ferry,20160812,on,15:45,740
ferry,20160812,on,10:45,740
ferry,20160812,on,06:00,102
ferry,20160812,on,11:45,695
ferry,20160812,on,16:30,1020
ferry,20160812,on,22:45,196
ferry,20160812,on,09:45,482
ferry,20160812,on,19:45,223
ferry,20160812,on,11:00,701
ferry,20160812,on,16:15,750
ferry,20160812,on,21:30,55
ferry,20160812,on,21:00,97
ferry,20160812,on,14:00,732
ferry,20160812,on,22:00,233
ferry,20160812,on,07:15,700
ferry,20160812,on,22:30,75
ferry,20160812,on,17:30,880
ferry,20160812,on,20:30,232
ferry,20160812,on,10:15,527
ferry,20160812,on,17:15,1172
ferry,20160812,on,08:30,777
ferry,20160812,on,10:30,562
ferry,20160812,on,09:00,474
ferry,20160812,on,07:30,786
ferry,20160812,on,20:15,184
ferry,20160812,on,06:30,158
ferry,20160812,on,13:45,760
ferry,20160812,on,18:00,603
ferry,20160812,on,06:45,377
ferry,20160812,on,11:15,826
ferry,20160812,on,18:45,382
ferry,20160812,on,11:30,764
ferry,20160812,on,15:15,691
ferry,20160812,on,19:15,260
ferry,20160812,on,19:30,146
ferry,20160812,on,06:15,130
ferry,20160812,on,15:00,880
ferry,20160812,on,21:45,124
ferry,20160812,on,12:45,625
ferry,20160812,on,13:15,660
ferry,20160812,on,16:45,827
ferry,20160812,on,17:45,896
ferry,20160812,on,17:00,1040
ferry,20160812,on,08:00,1073
ferry,20160812,on,16:00,805
ferry,20160812,on,21:15,286
ferry,20160812,on,23:15,54
ferry,20160812,on,13:00,666
ferry,20160812,on,20:00,84
ferry,20160812,on,12:30,564
ferry,20160812,on,12:15,555
ferry,20160812,on,09:30,408
ferry,20160812,on,07:00,399
ferry,20160812,on,14:45,744
ferry,20160812,on,14:15,725
ferry,20160812,on,08:45,454
ferry,20160812,on,09:15,334
ferry,20160812,on,23:30,146
ferry,20160812,on,22:15,124
ferry,20160812,on,10:00,490
ferry,20160812,on,14:30,892
ferry,20160812,on,18:15,758
ferry,20160812,on,18:30,483
ferry,20160812,on,-1,923
ferry,20160812,on,15:30,1030
ferry,20160812,on,20:45,101
ferry,20160812,on,07:45,1191
ferry,20160812,on,08:15,828
ferry,20160812,off,19:00,550
ferry,20160812,off,13:30,547
ferry,20160812,off,12:00,957
ferry,20160812,off,15:45,686
ferry,20160812,off,10:45,448
ferry,20160812,off,12:45,521
ferry,20160812,off,00:00,150
ferry,20160812,off,11:45,736
ferry,20160812,off,16:30,776
ferry,20160812,off,22:45,62
ferry,20160812,off,09:45,356
ferry,20160812,off,19:45,238
ferry,20160812,off,11:00,680
ferry,20160812,off,16:15,837
ferry,20160812,off,21:30,164
ferry,20160812,off,21:00,197
ferry,20160812,off,14:00,934
ferry,20160812,off,22:00,67
ferry,20160812,off,07:15,360
ferry,20160812,off,22:30,261
ferry,20160812,off,17:30,1000
ferry,20160812,off,20:30,126
ferry,20160812,off,10:15,385
ferry,20160812,off,17:15,948
ferry,20160812,off,08:30,1119
ferry,20160812,off,10:30,510
ferry,20160812,off,09:00,462
ferry,20160812,off,07:30,443
ferry,20160812,off,20:15,230
ferry,20160812,off,06:30,166
ferry,20160812,off,13:45,645
ferry,20160812,off,18:00,1052
ferry,20160812,off,23:45,40
ferry,20160812,off,06:45,105
ferry,20160812,off,11:15,474
ferry,20160812,off,18:45,622
ferry,20160812,off,11:30,924
ferry,20160812,off,15:15,864
ferry,20160812,off,19:15,301
ferry,20160812,off,19:30,270
ferry,20160812,off,06:15,36
ferry,20160812,off,15:00,807
ferry,20160812,off,21:45,211
ferry,20160812,off,13:00,604
ferry,20160812,off,13:15,527
ferry,20160812,off,16:45,663
ferry,20160812,off,17:45,1073
ferry,20160812,off,17:00,1153
ferry,20160812,off,08:00,822
ferry,20160812,off,16:00,930
ferry,20160812,off,21:15,121
ferry,20160812,off,23:15,201
ferry,20160812,off,20:00,127
ferry,20160812,off,12:30,578
ferry,20160812,off,12:15,600
ferry,20160812,off,09:30,340
ferry,20160812,off,07:00,220
ferry,20160812,off,14:45,683
ferry,20160812,off,14:15,701
ferry,20160812,off,08:45,848
ferry,20160812,off,09:15,535
ferry,20160812,off,23:30,41
ferry,20160812,off,22:15,115
ferry,20160812,off,10:00,477
ferry,20160812,off,14:30,849
ferry,20160812,off,18:15,835
ferry,20160812,off,18:30,637
ferry,20160812,off,-1,838
ferry,20160812,off,15:30,966
ferry,20160812,off,20:45,139
ferry,20160812,off,07:45,841
ferry,20160812,off,23:00,92
ferry,20160812,off,08:15,1218
ferry,20160813,on,19:00,364
ferry,20160813,on,13:30,1045
ferry,20160813,on,12:00,910
ferry,20160813,on,19:15,365
ferry,20160813,on,10:45,954
ferry,20160813,on,12:45,1082
ferry,20160813,on,00:00,66
ferry,20160813,on,11:45,1150
ferry,20160813,on,16:30,1325
ferry,20160813,on,22:45,230
ferry,20160813,on,09:45,599
ferry,20160813,on,19:45,261
ferry,20160813,on,11:00,775
ferry,20160813,on,16:15,1257
ferry,20160813,on,21:30,44
ferry,20160813,on,14:00,1011
ferry,20160813,on,22:00,341
ferry,20160813,on,07:15,84
ferry,20160813,on,22:30,85
ferry,20160813,on,17:30,970
ferry,20160813,on,20:30,263
ferry,20160813,on,10:15,790
ferry,20160813,on,17:15,869
ferry,20160813,on,08:30,195
ferry,20160813,on,10:30,981
ferry,20160813,on,09:00,266
ferry,20160813,on,07:30,87
ferry,20160813,on,20:15,225
ferry,20160813,on,15:45,1342
ferry,20160813,on,13:45,1088
ferry,20160813,on,18:00,569
ferry,20160813,on,23:45,35
ferry,20160813,on,-1,1097
ferry,20160813,on,14:45,1107
ferry,20160813,on,18:45,285
ferry,20160813,on,11:30,1049
ferry,20160813,on,15:15,1167
ferry,20160813,on,09:30,477
ferry,20160813,on,19:30,194
ferry,20160813,on,06:15,47
ferry,20160813,on,15:00,1045
ferry,20160813,on,21:45,95
ferry,20160813,on,13:00,965
ferry,20160813,on,13:15,1050
ferry,20160813,on,16:45,1078
ferry,20160813,on,17:45,680
ferry,20160813,on,08:00,96
ferry,20160813,on,16:00,1250
ferry,20160813,on,21:15,250
ferry,20160813,on,23:15,95
ferry,20160813,on,20:00,132
ferry,20160813,on,12:30,1078
ferry,20160813,on,12:15,1115
ferry,20160813,on,11:15,1126
ferry,20160813,on,21:00,163
ferry,20160813,on,17:00,1073
ferry,20160813,on,14:15,1027
ferry,20160813,on,08:45,288
ferry,20160813,on,09:15,427
ferry,20160813,on,23:30,144
ferry,20160813,on,22:15,113
ferry,20160813,on,10:00,595
ferry,20160813,on,14:30,1262
ferry,20160813,on,18:15,595
ferry,20160813,on,18:30,605
ferry,20160813,on,06:45,45
ferry,20160813,on,15:30,1299
ferry,20160813,on,20:45,167
ferry,20160813,on,07:45,120
ferry,20160813,on,23:00,51
ferry,20160813,on,08:15,146
ferry,20160813,off,19:00,702
ferry,20160813,off,13:30,1180
ferry,20160813,off,12:00,977
ferry,20160813,off,19:15,262
ferry,20160813,off,10:45,861
ferry,20160813,off,12:45,1010
ferry,20160813,off,00:00,148
ferry,20160813,off,11:45,1145
ferry,20160813,off,16:30,1343
ferry,20160813,off,22:45,80
ferry,20160813,off,09:45,552
ferry,20160813,off,19:45,406
ferry,20160813,off,11:00,888
ferry,20160813,off,16:15,1460
ferry,20160813,off,21:30,109
ferry,20160813,off,14:00,845
ferry,20160813,off,22:00,52
ferry,20160813,off,07:15,46
ferry,20160813,off,22:30,315
ferry,20160813,off,17:30,1188
ferry,20160813,off,20:30,168
ferry,20160813,off,10:15,427
ferry,20160813,off,17:15,1173
ferry,20160813,off,08:30,100
ferry,20160813,off,10:30,684
ferry,20160813,off,09:00,161
ferry,20160813,off,07:30,35
ferry,20160813,off,15:45,1427
ferry,20160813,off,13:45,1088
ferry,20160813,off,18:00,770
ferry,20160813,off,23:45,82
ferry,20160813,off,-1,915
ferry,20160813,off,14:45,1202
ferry,20160813,off,18:45,519
ferry,20160813,off,11:30,980
ferry,20160813,off,00:30,69
ferry,20160813,off,15:15,1308
ferry,20160813,off,09:30,306
ferry,20160813,off,19:30,426
ferry,20160813,off,20:15,265
ferry,20160813,off,15:00,916
ferry,20160813,off,21:45,268
ferry,20160813,off,13:00,1050
ferry,20160813,off,13:15,948
ferry,20160813,off,16:45,1384
ferry,20160813,off,17:45,975
ferry,20160813,off,08:00,62
ferry,20160813,off,16:00,872
ferry,20160813,off,21:15,173
ferry,20160813,off,23:15,259
ferry,20160813,off,20:00,168
ferry,20160813,off,12:30,1206
ferry,20160813,off,12:15,940
ferry,20160813,off,11:15,659
ferry,20160813,off,21:00,299
ferry,20160813,off,17:00,1155
ferry,20160813,off,14:15,1095
ferry,20160813,off,08:45,211
ferry,20160813,off,09:15,212
ferry,20160813,off,23:30,42
ferry,20160813,off,22:15,114
ferry,20160813,off,10:00,488
ferry,20160813,off,14:30,1053
ferry,20160813,off,18:15,705
ferry,20160813,off,18:30,597
ferry,20160813,off,06:45,49
ferry,20160813,off,15:30,1162
ferry,20160813,off,20:45,205
ferry,20160813,off,07:45,113
ferry,20160813,off,23:00,94
ferry,20160813,off,08:15,108
lightrail,20160809,on,19:00,303
lightrail,20160809,on,13:30,494
lightrail,20160809,on,12:00,415
lightrail,20160809,on,15:45,437
lightrail,20160809,on,10:45,320
lightrail,20160809,on,06:00,111
lightrail,20160809,on,11:45,299
lightrail,20160809,on,05:45,89
lightrail,20160809,on,22:45,113
lightrail,20160809,on,09:45,327
lightrail,20160809,on,19:45,186
lightrail,20160809,on,11:00,390
lightrail,20160809,on,16:15,511
lightrail,20160809,on,21:30,172
lightrail,20160809,on,21:00,158
lightrail,20160809,on,14:00,476
lightrail,20160809,on,22:00,144
lightrail,20160809,on,07:15,381
lightrail,20160809,on,22:30,128
